Tag Name,Value,Timestamp
PT003_CompIn-barg,51.55341,23 Apr 2018 18:13:04:237  
PT003_CompIn-barg,51.55341,23 Apr 2018 18:13:04:499  
PT003_CompIn-barg,51.55341,23 Apr 2018 18:13:04:745  
PT003_CompIn-barg,51.55341,23 Apr 2018 18:13:04:991  
PT003_CompIn-barg,51.54883,23 Apr 2018 18:13:05:250  
PT003_CompIn-barg,51.54883,23 Apr 2018 18:13:05:494  
PT003_CompIn-barg,51.54883,23 Apr 2018 18:13:05:743  
PT003_CompIn-barg,51.54883,23 Apr 2018 18:13:05:999  
PT003_CompIn-barg,51.54425,23 Apr 2018 18:13:06:242  
PT003_CompIn-barg,51.54425,23 Apr 2018 18:13:06:489  
PT003_CompIn-barg,51.54425,23 Apr 2018 18:13:06:748  
PT003_CompIn-barg,51.54425,23 Apr 2018 18:13:06:995  
PT003_CompIn-barg,51.54654,23 Apr 2018 18:13:07:239  
PT003_CompIn-barg,51.54654,23 Apr 2018 18:13:07:501  
PT003_CompIn-barg,51.54654,23 Apr 2018 18:13:07:745  
PT003_CompIn-barg,51.54654,23 Apr 2018 18:13:07:991  
PT003_CompIn-barg,51.537384,23 Apr 2018 18:13:08:247  
PT003_CompIn-barg,51.537384,23 Apr 2018 18:13:08:494  
PT003_CompIn-barg,51.537384,23 Apr 2018 18:13:08:744  
PT003_CompIn-barg,51.537384,23 Apr 2018 18:13:08:998  
PT003_CompIn-barg,51.537384,23 Apr 2018 18:13:09:237  
PT003_CompIn-barg,51.537384,23 Apr 2018 18:13:09:486  
PT003_CompIn-barg,51.537384,23 Apr 2018 18:13:09:748  
PT003_CompIn-barg,51.537384,23 Apr 2018 18:13:09:992  
PT003_CompIn-barg,51.53281,23 Apr 2018 18:13:10:246  
PT003_CompIn-barg,51.53281,23 Apr 2018 18:13:10:497  
PT003_CompIn-barg,51.53281,23 Apr 2018 18:13:10:745  
PT003_CompIn-barg,51.53281,23 Apr 2018 18:13:11:6  
PT003_CompIn-barg,51.521362,23 Apr 2018 18:13:11:250  
PT003_CompIn-barg,51.521362,23 Apr 2018 18:13:11:490  
PT003_CompIn-barg,51.521362,23 Apr 2018 18:13:11:742  
PT003_CompIn-barg,51.521362,23 Apr 2018 18:13:11:996  
PT003_CompIn-barg,51.52365,23 Apr 2018 18:13:12:241  
PT003_CompIn-barg,51.52365,23 Apr 2018 18:13:12:489  
PT003_CompIn-barg,51.52365,23 Apr 2018 18:13:12:747  
PT003_CompIn-barg,51.52365,23 Apr 2018 18:13:12:990  
PT003_CompIn-barg,51.514496,23 Apr 2018 18:13:13:238  
PT003_CompIn-barg,51.514496,23 Apr 2018 18:13:13:495  
PT003_CompIn-barg,51.514496,23 Apr 2018 18:13:13:744  
PT003_CompIn-barg,51.514496,23 Apr 2018 18:13:13:991  
PT003_CompIn-barg,51.514496,23 Apr 2018 18:13:14:250  
PT003_CompIn-barg,51.514496,23 Apr 2018 18:13:14:492  
PT003_CompIn-barg,51.514496,23 Apr 2018 18:13:14:734  
PT003_CompIn-barg,51.514496,23 Apr 2018 18:13:14:997  
PT003_CompIn-barg,51.514496,23 Apr 2018 18:13:15:245  
PT003_CompIn-barg,51.514496,23 Apr 2018 18:13:15:497  
PT003_CompIn-barg,51.514496,23 Apr 2018 18:13:15:748  
PT003_CompIn-barg,51.514496,23 Apr 2018 18:13:15:992  
PT003_CompIn-barg,51.514496,23 Apr 2018 18:13:16:244  
PT003_CompIn-barg,51.514496,23 Apr 2018 18:13:16:498  
PT003_CompIn-barg,51.514496,23 Apr 2018 18:13:16:744  
PT003_CompIn-barg,51.514496,23 Apr 2018 18:13:16:993  
PT003_CompIn-barg,51.514496,23 Apr 2018 18:13:17:251  
PT003_CompIn-barg,51.514496,23 Apr 2018 18:13:17:492  
PT003_CompIn-barg,51.514496,23 Apr 2018 18:13:17:738  
PT003_CompIn-barg,51.514496,23 Apr 2018 18:13:17:997  
PT003_CompIn-barg,51.50763,23 Apr 2018 18:13:18:241  
PT003_CompIn-barg,51.50763,23 Apr 2018 18:13:18:479  
PT003_CompIn-barg,51.50763,23 Apr 2018 18:13:18:746  
PT003_CompIn-barg,51.50763,23 Apr 2018 18:13:18:996  
PT003_CompIn-barg,51.50534,23 Apr 2018 18:13:19:244  
PT003_CompIn-barg,51.50534,23 Apr 2018 18:13:19:488  
PT003_CompIn-barg,51.50534,23 Apr 2018 18:13:19:725  
PT003_CompIn-barg,51.50534,23 Apr 2018 18:13:19:993  
PT003_CompIn-barg,51.50305,23 Apr 2018 18:13:20:250  
PT003_CompIn-barg,51.50305,23 Apr 2018 18:13:20:496  
PT003_CompIn-barg,51.50305,23 Apr 2018 18:13:20:744  
PT003_CompIn-barg,51.50305,23 Apr 2018 18:13:20:999  
PT003_CompIn-barg,51.500763,23 Apr 2018 18:13:21:244  
PT003_CompIn-barg,51.500763,23 Apr 2018 18:13:21:508  
PT003_CompIn-barg,51.500763,23 Apr 2018 18:13:21:743  
PT003_CompIn-barg,51.500763,23 Apr 2018 18:13:21:994  
PT003_CompIn-barg,51.500763,23 Apr 2018 18:13:22:256  
PT003_CompIn-barg,51.500763,23 Apr 2018 18:13:22:499  
PT003_CompIn-barg,51.500763,23 Apr 2018 18:13:22:749  
PT003_CompIn-barg,51.500763,23 Apr 2018 18:13:23:10  
PT003_CompIn-barg,51.48474,23 Apr 2018 18:13:23:253  
PT003_CompIn-barg,51.48474,23 Apr 2018 18:13:23:499  
PT003_CompIn-barg,51.48474,23 Apr 2018 18:13:23:758  
PT003_CompIn-barg,51.48474,23 Apr 2018 18:13:24:2  
PT003_CompIn-barg,51.48474,23 Apr 2018 18:13:24:252  
PT003_CompIn-barg,51.48474,23 Apr 2018 18:13:24:505  
PT003_CompIn-barg,51.48474,23 Apr 2018 18:13:24:752  
PT003_CompIn-barg,51.48474,23 Apr 2018 18:13:24:998  
PT003_CompIn-barg,51.48474,23 Apr 2018 18:13:25:260  
PT003_CompIn-barg,51.48474,23 Apr 2018 18:13:25:503  
PT003_CompIn-barg,51.48474,23 Apr 2018 18:13:25:745  
PT003_CompIn-barg,51.48474,23 Apr 2018 18:13:26:9  
PT003_CompIn-barg,51.475586,23 Apr 2018 18:13:26:254  
PT003_CompIn-barg,51.475586,23 Apr 2018 18:13:26:490  
PT003_CompIn-barg,51.475586,23 Apr 2018 18:13:26:757  
PT003_CompIn-barg,51.475586,23 Apr 2018 18:13:27:1  
PT003_CompIn-barg,51.468716,23 Apr 2018 18:13:27:244  
PT003_CompIn-barg,51.468716,23 Apr 2018 18:13:27:489  
PT003_CompIn-barg,51.468716,23 Apr 2018 18:13:27:750  
PT003_CompIn-barg,51.468716,23 Apr 2018 18:13:27:997  
PT003_CompIn-barg,51.46414,23 Apr 2018 18:13:28:257  
PT003_CompIn-barg,51.46414,23 Apr 2018 18:13:28:502  
PT003_CompIn-barg,51.46414,23 Apr 2018 18:13:28:744  
PT003_CompIn-barg,51.46414,23 Apr 2018 18:13:29:10  
PT003_CompIn-barg,51.461853,23 Apr 2018 18:13:29:250  
PT003_CompIn-barg,51.461853,23 Apr 2018 18:13:29:495  
PT003_CompIn-barg,51.461853,23 Apr 2018 18:13:29:740  
PT003_CompIn-barg,51.461853,23 Apr 2018 18:13:30:1  
PT003_CompIn-barg,51.461853,23 Apr 2018 18:13:30:246  
PT003_CompIn-barg,51.461853,23 Apr 2018 18:13:30:508  
PT003_CompIn-barg,51.461853,23 Apr 2018 18:13:30:752  
PT003_CompIn-barg,51.461853,23 Apr 2018 18:13:30:998  
PT003_CompIn-barg,51.461853,23 Apr 2018 18:13:31:256  
PT003_CompIn-barg,51.461853,23 Apr 2018 18:13:31:500  
PT003_CompIn-barg,51.461853,23 Apr 2018 18:13:31:748  
PT003_CompIn-barg,51.461853,23 Apr 2018 18:13:32:6  
PT003_CompIn-barg,51.46414,23 Apr 2018 18:13:32:251  
PT003_CompIn-barg,51.46414,23 Apr 2018 18:13:32:497  
PT003_CompIn-barg,51.46414,23 Apr 2018 18:13:32:761  
PT003_CompIn-barg,51.46414,23 Apr 2018 18:13:33:4  
PT003_CompIn-barg,51.44812,23 Apr 2018 18:13:33:247  
PT003_CompIn-barg,51.44812,23 Apr 2018 18:13:33:507  
PT003_CompIn-barg,51.44812,23 Apr 2018 18:13:33:751  
PT003_CompIn-barg,51.44812,23 Apr 2018 18:13:33:995  
PT003_CompIn-barg,51.436676,23 Apr 2018 18:13:34:258  
PT003_CompIn-barg,51.436676,23 Apr 2018 18:13:34:506  
PT003_CompIn-barg,51.436676,23 Apr 2018 18:13:34:748  
PT003_CompIn-barg,51.436676,23 Apr 2018 18:13:35:9  
PT003_CompIn-barg,51.436676,23 Apr 2018 18:13:35:249  
PT003_CompIn-barg,51.436676,23 Apr 2018 18:13:35:492  
PT003_CompIn-barg,51.436676,23 Apr 2018 18:13:35:758  
PT003_CompIn-barg,51.436676,23 Apr 2018 18:13:36:3  
PT003_CompIn-barg,51.438965,23 Apr 2018 18:13:36:248  
PT003_CompIn-barg,51.438965,23 Apr 2018 18:13:36:491  
PT003_CompIn-barg,51.438965,23 Apr 2018 18:13:36:754  
PT003_CompIn-barg,51.438965,23 Apr 2018 18:13:36:998  
PT003_CompIn-barg,51.436676,23 Apr 2018 18:13:37:257  
PT003_CompIn-barg,51.436676,23 Apr 2018 18:13:37:506  
PT003_CompIn-barg,51.436676,23 Apr 2018 18:13:37:739  
PT003_CompIn-barg,51.436676,23 Apr 2018 18:13:38:4  
PT003_CompIn-barg,51.434387,23 Apr 2018 18:13:38:252  
PT003_CompIn-barg,51.434387,23 Apr 2018 18:13:38:497  
PT003_CompIn-barg,51.434387,23 Apr 2018 18:13:38:757  
PT003_CompIn-barg,51.434387,23 Apr 2018 18:13:39:1  
PT003_CompIn-barg,51.42981,23 Apr 2018 18:13:39:247  
PT003_CompIn-barg,51.42981,23 Apr 2018 18:13:39:505  
PT003_CompIn-barg,51.42981,23 Apr 2018 18:13:39:755  
PT003_CompIn-barg,51.42981,23 Apr 2018 18:13:40:0  
PT003_CompIn-barg,51.425236,23 Apr 2018 18:13:40:260  
PT003_CompIn-barg,51.425236,23 Apr 2018 18:13:40:506  
PT003_CompIn-barg,51.425236,23 Apr 2018 18:13:40:751  
PT003_CompIn-barg,51.425236,23 Apr 2018 18:13:41:10  
PT003_CompIn-barg,51.413788,23 Apr 2018 18:13:41:251  
PT003_CompIn-barg,51.413788,23 Apr 2018 18:13:41:504  
PT003_CompIn-barg,51.413788,23 Apr 2018 18:13:41:757  
PT003_CompIn-barg,51.413788,23 Apr 2018 18:13:42:1  
PT003_CompIn-barg,51.413788,23 Apr 2018 18:13:42:247  
PT003_CompIn-barg,51.413788,23 Apr 2018 18:13:42:507  
PT003_CompIn-barg,51.413788,23 Apr 2018 18:13:42:752  
PT003_CompIn-barg,51.413788,23 Apr 2018 18:13:43:2  
PT003_CompIn-barg,51.420654,23 Apr 2018 18:13:43:261  
PT003_CompIn-barg,51.420654,23 Apr 2018 18:13:43:502  
PT003_CompIn-barg,51.420654,23 Apr 2018 18:13:43:745  
PT003_CompIn-barg,51.420654,23 Apr 2018 18:13:44:7  
PT003_CompIn-barg,51.40463,23 Apr 2018 18:13:44:253  
PT003_CompIn-barg,51.40463,23 Apr 2018 18:13:44:483  
PT003_CompIn-barg,51.40463,23 Apr 2018 18:13:44:753  
PT003_CompIn-barg,51.40463,23 Apr 2018 18:13:45:1  
PT003_CompIn-barg,51.40463,23 Apr 2018 18:13:45:246  
PT003_CompIn-barg,51.40463,23 Apr 2018 18:13:45:489  
PT003_CompIn-barg,51.40463,23 Apr 2018 18:13:45:753  
PT003_CompIn-barg,51.40463,23 Apr 2018 18:13:46:4  
PT003_CompIn-barg,51.40463,23 Apr 2018 18:13:46:261  
PT003_CompIn-barg,51.40463,23 Apr 2018 18:13:46:508  
PT003_CompIn-barg,51.40463,23 Apr 2018 18:13:46:741  
PT003_CompIn-barg,51.40463,23 Apr 2018 18:13:47:11  
PT003_CompIn-barg,51.39319,23 Apr 2018 18:13:47:256  
PT003_CompIn-barg,51.39319,23 Apr 2018 18:13:47:503  
PT003_CompIn-barg,51.39319,23 Apr 2018 18:13:47:753  
PT003_CompIn-barg,51.39319,23 Apr 2018 18:13:48:7  
PT003_CompIn-barg,51.395477,23 Apr 2018 18:13:48:241  
PT003_CompIn-barg,51.395477,23 Apr 2018 18:13:48:513  
PT003_CompIn-barg,51.395477,23 Apr 2018 18:13:48:755  
PT003_CompIn-barg,51.395477,23 Apr 2018 18:13:49:15  
PT003_CompIn-barg,51.38403,23 Apr 2018 18:13:49:244  
PT003_CompIn-barg,51.38403,23 Apr 2018 18:13:49:506  
PT003_CompIn-barg,51.38403,23 Apr 2018 18:13:49:764  
PT003_CompIn-barg,51.38403,23 Apr 2018 18:13:50:12  
PT003_CompIn-barg,51.386322,23 Apr 2018 18:13:50:263  
PT003_CompIn-barg,51.386322,23 Apr 2018 18:13:50:518  
PT003_CompIn-barg,51.386322,23 Apr 2018 18:13:50:760  
PT003_CompIn-barg,51.386322,23 Apr 2018 18:13:51:6  
PT003_CompIn-barg,51.38403,23 Apr 2018 18:13:51:270  
PT003_CompIn-barg,51.38403,23 Apr 2018 18:13:51:509  
PT003_CompIn-barg,51.38403,23 Apr 2018 18:13:51:756  
PT003_CompIn-barg,51.38403,23 Apr 2018 18:13:52:20  
PT003_CompIn-barg,51.379456,23 Apr 2018 18:13:52:258  
PT003_CompIn-barg,51.379456,23 Apr 2018 18:13:52:505  
PT003_CompIn-barg,51.379456,23 Apr 2018 18:13:52:758  
PT003_CompIn-barg,51.379456,23 Apr 2018 18:13:53:9  
PT003_CompIn-barg,51.377167,23 Apr 2018 18:13:53:259  
PT003_CompIn-barg,51.377167,23 Apr 2018 18:13:53:501  
PT003_CompIn-barg,51.377167,23 Apr 2018 18:13:53:738  
PT003_CompIn-barg,51.377167,23 Apr 2018 18:13:54:23  
PT003_CompIn-barg,51.377167,23 Apr 2018 18:13:54:269  
PT003_CompIn-barg,51.377167,23 Apr 2018 18:13:54:510  
PT003_CompIn-barg,51.377167,23 Apr 2018 18:13:54:763  
PT003_CompIn-barg,51.377167,23 Apr 2018 18:13:55:13  
PT003_CompIn-barg,51.377167,23 Apr 2018 18:13:55:255  
PT003_CompIn-barg,51.377167,23 Apr 2018 18:13:55:500  
PT003_CompIn-barg,51.377167,23 Apr 2018 18:13:55:750  
PT003_CompIn-barg,51.377167,23 Apr 2018 18:13:55:997  
PT003_CompIn-barg,51.377167,23 Apr 2018 18:13:56:253  
PT003_CompIn-barg,51.377167,23 Apr 2018 18:13:56:503  
PT003_CompIn-barg,51.377167,23 Apr 2018 18:13:56:751  
PT003_CompIn-barg,51.377167,23 Apr 2018 18:13:57:28  
PT003_CompIn-barg,51.377167,23 Apr 2018 18:13:57:274  
PT003_CompIn-barg,51.377167,23 Apr 2018 18:13:57:520  
PT003_CompIn-barg,51.377167,23 Apr 2018 18:13:57:778  
PT003_CompIn-barg,51.377167,23 Apr 2018 18:13:58:23  
PT003_CompIn-barg,51.381744,23 Apr 2018 18:13:58:268  
PT003_CompIn-barg,51.381744,23 Apr 2018 18:13:58:530  
PT003_CompIn-barg,51.381744,23 Apr 2018 18:13:58:771  
PT003_CompIn-barg,51.381744,23 Apr 2018 18:13:59:15  
PT003_CompIn-barg,51.386322,23 Apr 2018 18:13:59:277  
PT003_CompIn-barg,51.386322,23 Apr 2018 18:13:59:501  
PT003_CompIn-barg,51.386322,23 Apr 2018 18:13:59:768  
PT003_CompIn-barg,51.386322,23 Apr 2018 18:14:00:2  
PT003_CompIn-barg,51.386322,23 Apr 2018 18:14:00:272  
PT003_CompIn-barg,51.386322,23 Apr 2018 18:14:00:500  
PT003_CompIn-barg,51.386322,23 Apr 2018 18:14:00:753  
PT003_CompIn-barg,51.386322,23 Apr 2018 18:14:01:24  
PT003_CompIn-barg,51.386322,23 Apr 2018 18:14:01:263  
PT003_CompIn-barg,51.386322,23 Apr 2018 18:14:01:507  
PT003_CompIn-barg,51.386322,23 Apr 2018 18:14:01:756  
PT003_CompIn-barg,51.386322,23 Apr 2018 18:14:02:18  
PT003_CompIn-barg,51.386322,23 Apr 2018 18:14:02:277  
PT003_CompIn-barg,51.386322,23 Apr 2018 18:14:02:500  
PT003_CompIn-barg,51.386322,23 Apr 2018 18:14:02:753  
PT003_CompIn-barg,51.386322,23 Apr 2018 18:14:03:28  
PT003_CompIn-barg,51.386322,23 Apr 2018 18:14:03:275  
PT003_CompIn-barg,51.386322,23 Apr 2018 18:14:03:514  
PT003_CompIn-barg,51.386322,23 Apr 2018 18:14:03:755  
PT003_CompIn-barg,51.386322,23 Apr 2018 18:14:04:26  
PT003_CompIn-barg,51.386322,23 Apr 2018 18:14:04:273  
PT003_CompIn-barg,51.386322,23 Apr 2018 18:14:04:527  
PT003_CompIn-barg,51.386322,23 Apr 2018 18:14:04:755  
PT003_CompIn-barg,51.386322,23 Apr 2018 18:14:05:17  
PT003_CompIn-barg,51.3909,23 Apr 2018 18:14:05:279  
PT003_CompIn-barg,51.3909,23 Apr 2018 18:14:05:523  
PT003_CompIn-barg,51.3909,23 Apr 2018 18:14:05:752  
PT003_CompIn-barg,51.3909,23 Apr 2018 18:14:06:21  
PT003_CompIn-barg,51.39319,23 Apr 2018 18:14:06:270  
PT003_CompIn-barg,51.39319,23 Apr 2018 18:14:06:501  
PT003_CompIn-barg,51.39319,23 Apr 2018 18:14:06:780  
PT003_CompIn-barg,51.39319,23 Apr 2018 18:14:07:3  
PT003_CompIn-barg,51.395477,23 Apr 2018 18:14:07:264  
PT003_CompIn-barg,51.395477,23 Apr 2018 18:14:07:501  
PT003_CompIn-barg,51.395477,23 Apr 2018 18:14:07:775  
PT003_CompIn-barg,51.395477,23 Apr 2018 18:14:08:4  
PT003_CompIn-barg,51.39319,23 Apr 2018 18:14:08:275  
PT003_CompIn-barg,51.39319,23 Apr 2018 18:14:08:504  
PT003_CompIn-barg,51.39319,23 Apr 2018 18:14:08:770  
PT003_CompIn-barg,51.39319,23 Apr 2018 18:14:09:18  
PT003_CompIn-barg,51.39319,23 Apr 2018 18:14:09:276  
PT003_CompIn-barg,51.39319,23 Apr 2018 18:14:09:504  
PT003_CompIn-barg,51.39319,23 Apr 2018 18:14:09:758  
PT003_CompIn-barg,51.39319,23 Apr 2018 18:14:10:19  
PT003_CompIn-barg,51.39319,23 Apr 2018 18:14:10:267  
PT003_CompIn-barg,51.39319,23 Apr 2018 18:14:10:502  
PT003_CompIn-barg,51.39319,23 Apr 2018 18:14:10:751  
PT003_CompIn-barg,51.39319,23 Apr 2018 18:14:11:18  
PT003_CompIn-barg,51.39319,23 Apr 2018 18:14:11:279  
PT003_CompIn-barg,51.39319,23 Apr 2018 18:14:11:510  
PT003_CompIn-barg,51.39319,23 Apr 2018 18:14:11:755  
PT003_CompIn-barg,51.39319,23 Apr 2018 18:14:12:1  
PT003_CompIn-barg,51.39319,23 Apr 2018 18:14:12:272  
PT003_CompIn-barg,51.400055,23 Apr 2018 18:14:12:521  
PT003_CompIn-barg,51.400055,23 Apr 2018 18:14:12:755  
PT003_CompIn-barg,51.400055,23 Apr 2018 18:14:13:1  
PT003_CompIn-barg,51.400055,23 Apr 2018 18:14:13:269  
PT003_CompIn-barg,51.40463,23 Apr 2018 18:14:13:522  
PT003_CompIn-barg,51.40463,23 Apr 2018 18:14:13:751  
PT003_CompIn-barg,51.40463,23 Apr 2018 18:14:14:20  
PT003_CompIn-barg,51.40463,23 Apr 2018 18:14:14:276  
PT003_CompIn-barg,51.40463,23 Apr 2018 18:14:14:521  
PT003_CompIn-barg,51.40463,23 Apr 2018 18:14:14:754  
PT003_CompIn-barg,51.40463,23 Apr 2018 18:14:15:4  
PT004_HPAccu-barg,73.91519,23 Apr 2018 18:09:15:217  
PT004_HPAccu-barg,75.3251,23 Apr 2018 18:09:15:478  
PT004_HPAccu-barg,76.38025,23 Apr 2018 18:09:15:720  
PT004_HPAccu-barg,77.07605,23 Apr 2018 18:09:15:966  
PT004_HPAccu-barg,77.76041,23 Apr 2018 18:09:16:230  
PT004_HPAccu-barg,78.32803,23 Apr 2018 18:09:16:473  
PT004_HPAccu-barg,78.84073,23 Apr 2018 18:09:16:716  
PT004_HPAccu-barg,79.5022,23 Apr 2018 18:09:16:978  
PT004_HPAccu-barg,79.99429,23 Apr 2018 18:09:17:218  
PT004_HPAccu-barg,80.32846,23 Apr 2018 18:09:17:466  
PT004_HPAccu-barg,80.843445,23 Apr 2018 18:09:17:720  
PT004_HPAccu-barg,81.111244,23 Apr 2018 18:09:17:965  
PT004_HPAccu-barg,81.54841,23 Apr 2018 18:09:18:215  
PT004_HPAccu-barg,81.93064,23 Apr 2018 18:09:18:478  
PT004_HPAccu-barg,82.17097,23 Apr 2018 18:09:18:720  
PT004_HPAccu-barg,82.37924,23 Apr 2018 18:09:18:966  
PT004_HPAccu-barg,82.56922,23 Apr 2018 18:09:19:229  
PT004_HPAccu-barg,82.800385,23 Apr 2018 18:09:19:476  
PT004_HPAccu-barg,83.14829,23 Apr 2018 18:09:19:710  
PT004_HPAccu-barg,83.39777,23 Apr 2018 18:09:19:975  
PT004_HPAccu-barg,83.60606,23 Apr 2018 18:09:20:219  
PT004_HPAccu-barg,83.73194,23 Apr 2018 18:09:20:464  
PT004_HPAccu-barg,83.9036,23 Apr 2018 18:09:20:711  
PT004_HPAccu-barg,84.21031,23 Apr 2018 18:09:20:950  
PT004_HPAccu-barg,84.44605,23 Apr 2018 18:09:21:216  
PT004_HPAccu-barg,84.578804,23 Apr 2018 18:09:21:480  
PT004_HPAccu-barg,84.68181,23 Apr 2018 18:09:21:720  
PT004_HPAccu-barg,84.76878,23 Apr 2018 18:09:21:963  
PT004_HPAccu-barg,84.95417,23 Apr 2018 18:09:22:224  
PT004_HPAccu-barg,85.3364,23 Apr 2018 18:09:22:470  
PT004_HPAccu-barg,85.45314,23 Apr 2018 18:09:22:713  
PT004_HPAccu-barg,85.544685,23 Apr 2018 18:09:22:958  
PT004_HPAccu-barg,85.62937,23 Apr 2018 18:09:23:219  
PT004_HPAccu-barg,85.76441,23 Apr 2018 18:09:23:465  
PT004_HPAccu-barg,86.01618,23 Apr 2018 18:09:23:724  
PT004_HPAccu-barg,86.139786,23 Apr 2018 18:09:23:970  
PT004_HPAccu-barg,75.844666,23 Apr 2018 18:09:24:217  
PT004_HPAccu-barg,64.00459,23 Apr 2018 18:09:24:479  
PT004_HPAccu-barg,58.259655,23 Apr 2018 18:09:24:716  
PT004_HPAccu-barg,54.80353,23 Apr 2018 18:09:24:965  
PT004_HPAccu-barg,53.734653,23 Apr 2018 18:09:25:228  
PT004_HPAccu-barg,53.19678,23 Apr 2018 18:09:25:472  
PT004_HPAccu-barg,52.928986,23 Apr 2018 18:09:25:714  
PT004_HPAccu-barg,52.80539,23 Apr 2018 18:09:25:978  
PT004_HPAccu-barg,52.734436,23 Apr 2018 18:09:26:224  
PT004_HPAccu-barg,52.702393,23 Apr 2018 18:09:26:466  
PT004_HPAccu-barg,52.686375,23 Apr 2018 18:09:26:724  
PT004_HPAccu-barg,52.677216,23 Apr 2018 18:09:26:969  
PT004_HPAccu-barg,52.672638,23 Apr 2018 18:09:27:216  
PT004_HPAccu-barg,52.661198,23 Apr 2018 18:09:27:477  
PT004_HPAccu-barg,52.658905,23 Apr 2018 18:09:27:707  
PT004_HPAccu-barg,52.658905,23 Apr 2018 18:09:27:966  
PT004_HPAccu-barg,52.901524,23 Apr 2018 18:09:28:225  
PT004_HPAccu-barg,54.528873,23 Apr 2018 18:09:28:464  
PT004_HPAccu-barg,57.014534,23 Apr 2018 18:09:28:716  
PT004_HPAccu-barg,59.87785,23 Apr 2018 18:09:28:976  
PT004_HPAccu-barg,62.443615,23 Apr 2018 18:09:29:216  
PT004_HPAccu-barg,65.009384,23 Apr 2018 18:09:29:464  
PT004_HPAccu-barg,67.49047,23 Apr 2018 18:09:29:711  
PT004_HPAccu-barg,70.50713,23 Apr 2018 18:09:29:970  
PT004_HPAccu-barg,72.20544,23 Apr 2018 18:09:30:218  
PT004_HPAccu-barg,73.39562,23 Apr 2018 18:09:30:478  
PT004_HPAccu-barg,74.22647,23 Apr 2018 18:09:30:723  
PT004_HPAccu-barg,75.055016,23 Apr 2018 18:09:30:970  
PT004_HPAccu-barg,75.727936,23 Apr 2018 18:09:31:226  
PT004_HPAccu-barg,76.37566,23 Apr 2018 18:09:31:465  
PT004_HPAccu-barg,77.009674,23 Apr 2018 18:09:31:717  
PT004_HPAccu-barg,77.53839,23 Apr 2018 18:09:31:961  
PT004_HPAccu-barg,77.897736,23 Apr 2018 18:09:32:223  
PT004_HPAccu-barg,78.43332,23 Apr 2018 18:09:32:467  
PT004_HPAccu-barg,78.77435,23 Apr 2018 18:09:32:728  
PT004_HPAccu-barg,79.24814,23 Apr 2018 18:09:32:967  
PT004_HPAccu-barg,79.605194,23 Apr 2018 18:09:33:217  
PT004_HPAccu-barg,79.82034,23 Apr 2018 18:09:33:474  
PT004_HPAccu-barg,80.0561,23 Apr 2018 18:09:33:722  
PT004_HPAccu-barg,80.23691,23 Apr 2018 18:09:33:971  
PT004_HPAccu-barg,80.48411,23 Apr 2018 18:09:34:228  
PT004_HPAccu-barg,80.83658,23 Apr 2018 18:09:34:472  
PT004_HPAccu-barg,81.07462,23 Apr 2018 18:09:34:720  
PT004_HPAccu-barg,81.22339,23 Apr 2018 18:09:34:978  
PT004_HPAccu-barg,81.42252,23 Apr 2018 18:09:35:221  
PT004_HPAccu-barg,81.60104,23 Apr 2018 18:09:35:464  
PT004_HPAccu-barg,81.90317,23 Apr 2018 18:09:35:718  
PT004_HPAccu-barg,82.12519,23 Apr 2018 18:09:35:967  
PT004_HPAccu-barg,82.25107,23 Apr 2018 18:09:36:220  
PT004_HPAccu-barg,82.36094,23 Apr 2018 18:09:36:479  
PT004_HPAccu-barg,82.46164,23 Apr 2018 18:09:36:719  
PT004_HPAccu-barg,82.679085,23 Apr 2018 18:09:36:967  
PT004_HPAccu-barg,82.93543,23 Apr 2018 18:09:37:231  
PT004_HPAccu-barg,83.13227,23 Apr 2018 18:09:37:474  
PT004_HPAccu-barg,83.22611,23 Apr 2018 18:09:37:715  
PT004_HPAccu-barg,83.30851,23 Apr 2018 18:09:37:976  
PT004_HPAccu-barg,83.48933,23 Apr 2018 18:09:38:221  
PT004_HPAccu-barg,83.73194,23 Apr 2018 18:09:38:465  
PT004_HPAccu-barg,83.878426,23 Apr 2018 18:09:38:722  
PT004_HPAccu-barg,83.56715,23 Apr 2018 18:09:38:967  
PT004_HPAccu-barg,72.71584,23 Apr 2018 18:09:39:219  
PT004_HPAccu-barg,62.39555,23 Apr 2018 18:09:39:478  
PT004_HPAccu-barg,57.56156,23 Apr 2018 18:09:39:723  
PT004_HPAccu-barg,54.316013,23 Apr 2018 18:09:39:970  
PT004_HPAccu-barg,53.39133,23 Apr 2018 18:09:40:231  
PT004_HPAccu-barg,52.942722,23 Apr 2018 18:09:40:472  
PT004_HPAccu-barg,52.716125,23 Apr 2018 18:09:40:717  
PT004_HPAccu-barg,52.603977,23 Apr 2018 18:09:40:979  
PT004_HPAccu-barg,52.54904,23 Apr 2018 18:09:41:223  
PT004_HPAccu-barg,52.514713,23 Apr 2018 18:09:41:470  
PT004_HPAccu-barg,52.498688,23 Apr 2018 18:09:41:728  
PT004_HPAccu-barg,52.487244,23 Apr 2018 18:09:41:975  
PT004_HPAccu-barg,52.480377,23 Apr 2018 18:09:42:222  
PT004_HPAccu-barg,52.471226,23 Apr 2018 18:09:42:479  
PT004_HPAccu-barg,52.466644,23 Apr 2018 18:09:42:723  
PT004_HPAccu-barg,52.468937,23 Apr 2018 18:09:42:968  
